id,project_id,file_name,file_type,status
137,1,Ibitoye-etal_IDI-LA-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
138,1,Ibitoye-etal_IDI-LA-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
139,1,Ibitoye-etal_IDI-LA-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
140,1,Ibitoye-etal_IDI-LA-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
141,1,Ibitoye-etal_IDI-LA-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
142,1,Ibitoye-etal_IDI-LA-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
143,1,Ibitoye-etal_IDI-LA-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
144,1,Ibitoye-etal_IDI-LA-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
145,1,Ibitoye-etal_IDI-LA-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
146,1,Ibitoye-etal_IDI-LA-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
147,1,Ibitoye-etal_IDI-LA-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
148,1,Ibitoye-etal_IDI-LA-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
149,1,Ibitoye-etal_IDI-LA-U-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
150,1,Ibitoye-etal_IDI-LA-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
151,1,Ibitoye-etal_IDI-LA-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
152,1,Ibitoye-etal_IDI-LA-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
153,1,Ibitoye-etal_IDI-LA-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
154,1,Ibitoye-etal_IDI-LA-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
155,1,Ibitoye-etal_IDI-LA-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
156,1,Ibitoye-etal_IDI-LA-U-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
157,1,Ibitoye-etal_IDI-NA-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
158,1,Ibitoye-etal_IDI-NA-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
