id,project_id,name,role
2739,807,"Noppari, Elina",AUTHOR
2740,807,"Reunanen, Esa",AUTHOR
2741,807,"Kunelius, Risto",AUTHOR
2742,807,"Noppari, Elina",AUTHOR
2743,807,"Reunanen, Esa",AUTHOR
2744,808,"Hakovirta, Mia",AUTHOR
2745,808,"Hakovirta, Mia",AUTHOR
2746,809,"Mary, Aurelie",AUTHOR
2747,809,"Mary, Aurelie",AUTHOR
2748,810,"Tepponen, Pirkko",AUTHOR
2749,810,"Tepponen, Pirkko",AUTHOR
2750,811,"Kinnunen, Ulla",AUTHOR
2751,811,"Kinnunen, Ulla",AUTHOR
2752,812,"Leinikki, Sikke",AUTHOR
2753,812,"Leinikki, Sikke",AUTHOR
2754,813,"Mäkinen, Arja",AUTHOR
2755,813,"Mäkinen, Arja",AUTHOR
2756,814,"Mäkinen, Arja",AUTHOR
2757,814,"Mäkinen, Arja",AUTHOR
2758,815,"Salonen, Kari",AUTHOR
2759,815,"Salonen, Kari",AUTHOR
2760,816,"Salonen, Kari",AUTHOR
2761,816,"Salonen, Kari",AUTHOR
2762,817,"Peltoniemi, Aila",AUTHOR
2763,817,"Peltoniemi, Aila",AUTHOR
2764,818,"Iltanen, Sonja",AUTHOR
2765,818,"Iltanen, Sonja",AUTHOR
2766,819,"Tepponen, Pirkko",AUTHOR
2767,819,"Tepponen, Pirkko",AUTHOR
2768,820,"Niemelä, Anna",AUTHOR
2769,820,"Niemelä, Anna",AUTHOR
2770,821,"Jokiniemi, Sinikka",AUTHOR
2771,821,"Jokiniemi, Sinikka",AUTHOR
2772,822,"Jaakkola, Magdalena",AUTHOR
2773,822,"Jaakkola, Magdalena",AUTHOR
2774,823,"Kosonen, Ulla",AUTHOR
2775,823,"Kosonen, Ulla",AUTHOR
2776,824,"Lampi, Hannu",AUTHOR
2777,824,"Lampi, Hannu",AUTHOR
2778,825,"Kinnunen, Taina",AUTHOR
2779,825,"Kinnunen, Taina",AUTHOR
2780,826,"Miettinen, Sonja",AUTHOR
2781,826,"Miettinen, Sonja",AUTHOR
2782,827,"Haikonen, Matti",AUTHOR
2783,827,"Haikonen, Matti",AUTHOR
2784,828,"Juvonen, Tuula",AUTHOR
2785,828,"Juvonen, Tuula",AUTHOR
2786,829,"Pulkkinen, Lea",AUTHOR
2787,829,"Pulkkinen, Lea",AUTHOR
2788,830,"Pulkkinen, Lea",AUTHOR
2789,830,"Pulkkinen, Lea",AUTHOR
2790,831,"Pulkkinen, Lea",AUTHOR
2791,831,"Pulkkinen, Lea",AUTHOR
2792,832,"Juvonen, Tuula",AUTHOR
2793,832,"Juvonen, Tuula",AUTHOR
